license_id,county,age,birth_date,violation_code,violation_year,violation_month,points
GG275404,New York,18,2006-12-07,IMPROPER PASSING,2025,11,3
WZ295441,Other,38,1986-12-07,UNINSPECTED VEHICLE,2025,11,0
TQ811734,Kings,25,1999-12-07,IMPROPER CELL PHONE USE,2025,11,5
NI686131,Suffolk,28,1996-12-06,UNLICENSED OPERATOR,2025,11,0
DF142987,New York,21,2003-12-07,SPEED IN ZONE 21-30,2025,11,6
KW063892,Other,44,1980-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
KM229812,Monroe,38,1986-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
LD464925,Other,30,1994-12-07,UNLICENSED OPERATOR,2025,11,0
FP171837,Other,27,1997-12-06,FAIL TO SIGNAL,2025,11,2
FZ885888,Suffolk,54,1970-12-07,RECKLESS DRIVING,2025,11,5
EM009643,Nassau,23,2001-12-06,SPEED IN ZONE 11-20,2025,11,4
XG627392,New York,29,1995-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
FX475824,Bronx,47,1977-12-06,IMPROPER PASSING,2025,11,3
YV034232,Queens,17,2007-12-07,SPEED IN ZONE 31-40,2025,11,8
UG608089,Richmond,25,1999-12-07,SPEED IN ZONE 31-40,2025,11,8
DA705206,Other,19,2005-12-06,SPEED IN ZONE 11-20,2025,11,4
QT951071,Onondaga,27,1997-12-06,UNREGISTERED VEHICLE,2025,11,0
OE220176,Kings,20,2004-12-06,CHILD SAFETY RESTRAINT,2025,11,3
JT929550,Queens,58,1966-12-07,IMPROPER PASSING,2025,11,3
GK246461,New York,51,1973-12-06,SPEED IN ZONE 21-30,2025,11,6
FN204666,Kings,30,1994-12-07,SPEED OVER 40,2025,11,11
KC590129,Other,38,1986-12-07,DRIVING LEFT OF CENTER,2025,11,3
AR054969,Kings,61,1963-12-07,FAULTY EQUIPMENT,2025,11,0
LK201070,Nassau,51,1973-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
TJ095015,Queens,22,2002-12-07,FAIL TO SIGNAL,2025,11,2
OP843034,Kings,20,2004-12-06,TINTED WINDOW,2025,11,0
ZX466088,Kings,35,1989-12-06,IMPROPER CELL PHONE USE,2025,11,5
QA781998,Nassau,21,2003-12-07,FAULTY EQUIPMENT,2025,11,0
MW427977,Bronx,18,2006-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
UY806088,Other,30,1994-12-07,UNREGISTERED VEHICLE,2025,11,0
ZX799732,Kings,56,1968-12-06,SPEED IN ZONE 1-10,2025,11,3
IV243065,Bronx,22,2002-12-07,UNINSPECTED VEHICLE,2025,11,0
FR956953,Queens,65,1959-12-07,RECKLESS DRIVING,2025,11,5
MP432094,New York,28,1996-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
CY873232,Kings,39,1985-12-06,CHILD SAFETY RESTRAINT,2025,11,3
MO080923,Nassau,56,1968-12-06,SPEED OVER 40,2025,11,11
DE172516,Queens,18,2006-12-07,SPEED IN ZONE 11-20,2025,11,4
ER823447,Other,50,1974-12-07,SPEED OVER 40,2025,11,11
RX845614,Other,50,1974-12-07,TINTED WINDOW,2025,11,0
TP302817,Nassau,43,1981-12-06,SPEED IN ZONE 11-20,2025,11,4
HZ946208,Bronx,72,1952-12-06,RECKLESS DRIVING,2025,11,5
GS818431,Kings,28,1996-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
LY161514,Monroe,49,1975-12-07,SPEED IN ZONE 31-40,2025,11,8
YH618660,Westchester,32,1992-12-06,SPEED IN ZONE 1-10,2025,11,3
TG635735,Bronx,32,1992-12-06,FAULTY EQUIPMENT,2025,11,0
RD912161,Other,34,1990-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
KM651286,Kings,61,1963-12-07,IMPROPER PASSING,2025,11,3
ZC829803,Erie,40,1984-12-06,UNLICENSED OPERATOR,2025,11,0
CN854205,Kings,37,1987-12-07,DRIVING LEFT OF CENTER,2025,11,3
RM703247,Bronx,41,1983-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
AK623884,New York,20,2004-12-06,IMPROPER TURN,2025,11,2
WO842982,Other,59,1965-12-06,TINTED WINDOW,2025,11,0
ZQ338557,New York,26,1998-12-07,SPEED OVER 40,2025,11,11
UH967909,New York,23,2001-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
WZ709453,Suffolk,30,1994-12-07,UNINSPECTED VEHICLE,2025,11,0
PR264700,Bronx,28,1996-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
TQ521127,Queens,53,1971-12-07,SPEED IN ZONE 21-30,2025,11,6
NH786041,Other,42,1982-12-07,IMPROPER PASSING,2025,11,3
GT236115,Westchester,20,2004-12-06,IMPROPER TURN,2025,11,2
UV975802,Suffolk,43,1981-12-06,DRIVING LEFT OF CENTER,2025,11,3
DF574696,Queens,20,2004-12-06,FAULTY EQUIPMENT,2025,11,0
YJ691860,Other,31,1993-12-06,UNREGISTERED VEHICLE,2025,11,0
SF165130,Other,27,1997-12-06,IMPROPER PASSING,2025,11,3
KO193107,Monroe,31,1993-12-06,UNINSPECTED VEHICLE,2025,11,0
QT424863,Nassau,18,2006-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
OW165745,Westchester,32,1992-12-06,UNINSPECTED VEHICLE,2025,11,0
LT080690,Bronx,30,1994-12-07,TINTED WINDOW,2025,11,0
LX173875,Monroe,31,1993-12-06,FAULTY EQUIPMENT,2025,11,0
LI819715,Bronx,42,1982-12-07,SPEED OVER 40,2025,11,11
GF283936,New York,43,1981-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
EF208120,Other,21,2003-12-07,SPEED IN ZONE 21-30,2025,11,6
UQ769441,Bronx,25,1999-12-07,IMPROPER PASSING,2025,11,3
DU455878,Erie,29,1995-12-07,CHILD SAFETY RESTRAINT,2025,11,3
QM479076,Other,53,1971-12-07,UNLICENSED OPERATOR,2025,11,0
OV416264,Nassau,22,2002-12-07,SPEED IN ZONE 11-20,2025,11,4
CD065097,Kings,50,1974-12-07,CHILD SAFETY RESTRAINT,2025,11,3
LL490725,Suffolk,48,1976-12-06,TINTED WINDOW,2025,11,0
DV621610,New York,24,2000-12-06,DRIVING LEFT OF CENTER,2025,11,3
RQ164390,Kings,29,1995-12-07,SPEED IN ZONE 21-30,2025,11,6
GB838408,Queens,60,1964-12-06,UNREGISTERED VEHICLE,2025,11,0
IU934116,Queens,25,1999-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
CY219497,Other,77,1947-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
AC757203,Suffolk,46,1978-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
LE026065,Suffolk,36,1988-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
OV034342,Other,47,1977-12-06,FAULTY EQUIPMENT,2025,11,0
JT107966,Other,19,2005-12-06,CHILD SAFETY RESTRAINT,2025,11,3
YZ902238,Kings,22,2002-12-07,CHILD SAFETY RESTRAINT,2025,11,3
HH471422,New York,17,2007-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
VY170735,New York,36,1988-12-06,DRIVING LEFT OF CENTER,2025,11,3
WP079842,Erie,31,1993-12-06,DRIVING LEFT OF CENTER,2025,11,3
AR703361,Onondaga,56,1968-12-06,DRIVING LEFT OF CENTER,2025,11,3
QP633702,Other,18,2006-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
MN780262,Bronx,15,2009-12-06,TINTED WINDOW,2025,11,0
WL698703,Kings,38,1986-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
ET528591,Other,43,1981-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
VG662464,Monroe,33,1991-12-07,FAULTY EQUIPMENT,2025,11,0
AW781675,Bronx,38,1986-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
BW719150,Other,40,1984-12-06,IMPROPER TURN,2025,11,2
XM085789,Monroe,30,1994-12-07,UNINSPECTED VEHICLE,2025,11,0
IM688866,Nassau,45,1979-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
NQ451557,Bronx,25,1999-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
XP821698,Richmond,20,2004-12-06,SPEED IN ZONE 31-40,2025,11,8
WW753259,Other,24,2000-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
AL401227,Other,65,1959-12-07,SPEED IN ZONE 1-10,2025,11,3
KH263164,Nassau,22,2002-12-07,CHILD SAFETY RESTRAINT,2025,11,3
IY592818,Westchester,27,1997-12-06,UNREGISTERED VEHICLE,2025,11,0
IW728557,Other,32,1992-12-06,UNLICENSED OPERATOR,2025,11,0
IJ034851,Erie,42,1982-12-07,SPEED OVER 40,2025,11,11
OX661833,Monroe,52,1972-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
IX319161,Bronx,68,1956-12-06,IMPROPER PASSING,2025,11,3
MN332652,Suffolk,52,1972-12-06,SPEED IN ZONE 31-40,2025,11,8
GV146466,Other,53,1971-12-07,CHILD SAFETY RESTRAINT,2025,11,3
AT380381,Kings,30,1994-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
QC905300,Queens,37,1987-12-07,SPEED IN ZONE 1-10,2025,11,3
RU603188,New York,28,1996-12-06,UNREGISTERED VEHICLE,2025,11,0
RO344403,Kings,62,1962-12-07,SPEED IN ZONE 31-40,2025,11,8
DR196258,Other,23,2001-12-06,RECKLESS DRIVING,2025,11,5
FL472085,Kings,48,1976-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
KT685346,Other,66,1958-12-07,CHILD SAFETY RESTRAINT,2025,11,3
WE643277,New York,24,2000-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
GK140737,Queens,74,1950-12-07,SPEED IN ZONE 1-10,2025,11,3
MM040173,Other,20,2004-12-06,IMPROPER PASSING,2025,11,3
HW866562,Other,25,1999-12-07,TINTED WINDOW,2025,11,0
UX610576,Westchester,17,2007-12-07,CHILD SAFETY RESTRAINT,2025,11,3
DL800498,Westchester,33,1991-12-07,SPEED IN ZONE 1-10,2025,11,3
YT058818,Queens,24,2000-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
LU016660,Bronx,18,2006-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
XT814049,Kings,52,1972-12-06,IMPROPER CELL PHONE USE,2025,11,5
UM111236,New York,52,1972-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
SA369622,Nassau,19,2005-12-06,SPEED IN ZONE 1-10,2025,11,3
US038709,Kings,25,1999-12-07,CHILD SAFETY RESTRAINT,2025,11,3
VK410942,Nassau,30,1994-12-07,UNREGISTERED VEHICLE,2025,11,0
OW884565,Other,33,1991-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
DV343840,Other,33,1991-12-07,UNLICENSED OPERATOR,2025,11,0
UB420621,Kings,33,1991-12-07,SPEED IN ZONE 1-10,2025,11,3
PA049121,Other,25,1999-12-07,DRIVING LEFT OF CENTER,2025,11,3
GD606497,New York,72,1952-12-06,DRIVING LEFT OF CENTER,2025,11,3
QI999922,Other,65,1959-12-07,IMPROPER TURN,2025,11,2
SQ051910,Kings,17,2007-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
EH451943,Bronx,62,1962-12-07,SPEED IN ZONE 1-10,2025,11,3
QU217936,Onondaga,34,1990-12-07,SPEED IN ZONE 31-40,2025,11,8
AM463653,Other,29,1995-12-07,CHILD SAFETY RESTRAINT,2025,11,3
EZ999316,Nassau,23,2001-12-06,NO SEAT BELT ADULT,2025,11,0
ZK525771,Onondaga,39,1985-12-06,SPEED IN ZONE 21-30,2025,11,6
RW778380,Kings,21,2003-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
MW256698,Queens,37,1987-12-07,SPEED OVER 40,2025,11,11
ST273275,Other,29,1995-12-07,FAIL TO SIGNAL,2025,11,2
LY125261,Other,45,1979-12-07,UNREGISTERED VEHICLE,2025,11,0
VH203332,Kings,48,1976-12-06,NO SEAT BELT ADULT,2025,11,0
TS938112,Kings,19,2005-12-06,IMPROPER CELL PHONE USE,2025,11,5
DC316065,Kings,58,1966-12-07,CHILD SAFETY RESTRAINT,2025,11,3
PG451071,Kings,26,1998-12-07,RECKLESS DRIVING,2025,11,5
UT351891,Suffolk,37,1987-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
AL764559,Other,46,1978-12-07,UNLICENSED OPERATOR,2025,11,0
TP521114,New York,53,1971-12-07,SPEED IN ZONE 1-10,2025,11,3
PE241170,Other,24,2000-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
KU921984,Other,36,1988-12-06,SPEED IN ZONE 11-20,2025,11,4
NJ862635,Nassau,33,1991-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
XN916410,Other,35,1989-12-06,IMPROPER CELL PHONE USE,2025,11,5
HF639760,New York,38,1986-12-07,IMPROPER TURN,2025,11,2
LZ013171,Other,26,1998-12-07,RECKLESS DRIVING,2025,11,5
TC644953,Queens,21,2003-12-07,UNLICENSED OPERATOR,2025,11,0
KY927793,Nassau,21,2003-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
NH804059,Richmond,18,2006-12-07,TINTED WINDOW,2025,11,0
UE135301,Onondaga,28,1996-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
AH329060,New York,20,2004-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
MC396737,Suffolk,25,1999-12-07,UNREGISTERED VEHICLE,2025,11,0
RK793462,Queens,28,1996-12-06,SPEED IN ZONE 11-20,2025,11,4
UX174676,New York,22,2002-12-07,IMPROPER TURN,2025,11,2
JP460654,Nassau,28,1996-12-06,SPEED IN ZONE 31-40,2025,11,8
WM434871,Bronx,22,2002-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
BD416525,New York,21,2003-12-07,TINTED WINDOW,2025,11,0
LX194316,Queens,36,1988-12-06,IMPROPER TURN,2025,11,2
LI239414,Other,27,1997-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
QF206981,Other,40,1984-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
JN521740,Bronx,69,1955-12-07,TINTED WINDOW,2025,11,0
EX773751,New York,43,1981-12-06,UNREGISTERED VEHICLE,2025,11,0
GV713802,New York,49,1975-12-07,TINTED WINDOW,2025,11,0
WI199410,Westchester,45,1979-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
PD210291,New York,55,1969-12-06,TINTED WINDOW,2025,11,0
FG240904,Queens,21,2003-12-07,SPEED IN ZONE 31-40,2025,11,8
FC062858,Queens,22,2002-12-07,RECKLESS DRIVING,2025,11,5
MF173410,Queens,49,1975-12-07,CHILD SAFETY RESTRAINT,2025,11,3
CD881248,Other,23,2001-12-06,IMPROPER CELL PHONE USE,2025,11,5
NI262467,Kings,39,1985-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
JI189960,Westchester,18,2006-12-07,SPEED IN ZONE 1-10,2025,11,3
JX605987,Other,53,1971-12-07,RECKLESS DRIVING,2025,11,5
AA398544,New York,35,1989-12-06,SPEED IN ZONE 21-30,2025,11,6
AP207383,Kings,32,1992-12-06,TINTED WINDOW,2025,11,0
XP995271,Other,21,2003-12-07,SPEED IN ZONE 31-40,2025,11,8
UK810553,Queens,36,1988-12-06,CHILD SAFETY RESTRAINT,2025,11,3
YI581852,Monroe,30,1994-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
EH621472,Nassau,41,1983-12-07,UNREGISTERED VEHICLE,2025,11,0
AY338386,Erie,29,1995-12-07,SPEED IN ZONE 11-20,2025,11,4
WL272433,Monroe,52,1972-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
LC615850,Richmond,49,1975-12-07,IMPROPER PASSING,2025,11,3
MC159330,New York,19,2005-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
VG876792,Richmond,26,1998-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
VR907566,Monroe,48,1976-12-06,DRIVING LEFT OF CENTER,2025,11,3
XV992490,Suffolk,31,1993-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
IB784968,Other,18,2006-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
SJ218783,Westchester,41,1983-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
JI100545,Bronx,36,1988-12-06,SPEED IN ZONE 31-40,2025,11,8
PY647158,Kings,29,1995-12-07,IMPROPER PASSING,2025,11,3
AR714163,Bronx,51,1973-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
KQ253940,Suffolk,30,1994-12-07,IMPROPER TURN,2025,11,2
PU680174,Other,53,1971-12-07,SPEED IN ZONE 21-30,2025,11,6
CJ207895,Bronx,39,1985-12-06,UNINSPECTED VEHICLE,2025,11,0
OO799934,Other,26,1998-12-07,IMPROPER CELL PHONE USE,2025,11,5
FB883843,Kings,35,1989-12-06,FAULTY EQUIPMENT,2025,11,0
IU787763,Other,49,1975-12-07,UNINSPECTED VEHICLE,2025,11,0
IH598026,Kings,26,1998-12-07,DRIVING LEFT OF CENTER,2025,11,3
EO898299,Suffolk,33,1991-12-07,SPEED OVER 40,2025,11,11
JF697078,Nassau,33,1991-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
HQ352269,Kings,22,2002-12-07,NO SEAT BELT ADULT,2025,11,0
QB742487,Westchester,22,2002-12-07,IMPROPER PASSING,2025,11,3
CC515018,Queens,45,1979-12-07,SPEED IN ZONE 1-10,2025,11,3
HB668683,Suffolk,27,1997-12-06,RECKLESS DRIVING,2025,11,5
BC664857,Other,21,2003-12-07,SPEED IN ZONE 1-10,2025,11,3
EY192222,Other,37,1987-12-07,NO SEAT BELT ADULT,2025,11,0
PV707050,Other,20,2004-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
SL045857,Queens,42,1982-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
ID908532,Kings,19,2005-12-06,NO SEAT BELT ADULT,2025,11,0
RI459735,Nassau,47,1977-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
WQ122081,Richmond,25,1999-12-07,SPEED IN ZONE 11-20,2025,11,4
RE115914,Kings,26,1998-12-07,TINTED WINDOW,2025,11,0
SA748330,Monroe,28,1996-12-06,TINTED WINDOW,2025,11,0
DH289797,Westchester,17,2007-12-07,UNREGISTERED VEHICLE,2025,11,0
JA509233,New York,21,2003-12-07,SPEED OVER 40,2025,11,11
NN494895,Erie,57,1967-12-07,FAIL TO SIGNAL,2025,11,2
YB800966,Other,30,1994-12-07,FAULTY EQUIPMENT,2025,11,0
ZL818212,Nassau,28,1996-12-06,UNREGISTERED VEHICLE,2025,11,0
YL041115,Monroe,23,2001-12-06,SPEED OVER 40,2025,11,11
JR565400,Kings,26,1998-12-07,UNREGISTERED VEHICLE,2025,11,0
VX793704,New York,20,2004-12-06,SPEED IN ZONE 31-40,2025,11,8
QU614123,Other,65,1959-12-07,IMPROPER CELL PHONE USE,2025,11,5
CP253311,Kings,30,1994-12-07,UNLICENSED OPERATOR,2025,11,0
UL470429,Kings,51,1973-12-06,CHILD SAFETY RESTRAINT,2025,11,3
SU023643,Nassau,36,1988-12-06,SPEED IN ZONE 31-40,2025,11,8
PQ507427,New York,20,2004-12-06,DRIVING LEFT OF CENTER,2025,11,3
KU668496,Nassau,19,2005-12-06,FAULTY EQUIPMENT,2025,11,0
KJ499888,Kings,29,1995-12-07,SPEED IN ZONE 1-10,2025,11,3
RL365118,Kings,45,1979-12-07,RECKLESS DRIVING,2025,11,5
YV606313,New York,21,2003-12-07,SPEED IN ZONE 21-30,2025,11,6
EQ547863,Nassau,18,2006-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
ZI847275,Queens,36,1988-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
PW380969,Other,24,2000-12-06,CHILD SAFETY RESTRAINT,2025,11,3
LJ495167,Other,31,1993-12-06,CHILD SAFETY RESTRAINT,2025,11,3
TC304295,Other,41,1983-12-07,FAULTY EQUIPMENT,2025,11,0
RW960464,Other,41,1983-12-07,RECKLESS DRIVING,2025,11,5
AP704585,Other,16,2008-12-06,TINTED WINDOW,2025,11,0
CB856123,Other,23,2001-12-06,FAIL TO SIGNAL,2025,11,2
HW626489,New York,43,1981-12-06,UNINSPECTED VEHICLE,2025,11,0
MC882796,Other,38,1986-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
BW556193,Bronx,64,1960-12-06,FAULTY EQUIPMENT,2025,11,0
LK507242,Other,39,1985-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
KJ940321,Other,22,2002-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
JJ400457,Westchester,45,1979-12-07,UNLICENSED OPERATOR,2025,11,0
PY869662,Onondaga,31,1993-12-06,RECKLESS DRIVING,2025,11,5
QF634760,Kings,43,1981-12-06,SPEED IN ZONE 31-40,2025,11,8
ET926977,Erie,27,1997-12-06,RECKLESS DRIVING,2025,11,5
HS845253,Queens,29,1995-12-07,SPEED IN ZONE 31-40,2025,11,8
GV286832,Westchester,39,1985-12-06,CHILD SAFETY RESTRAINT,2025,11,3
KL586306,Queens,37,1987-12-07,DRIVING LEFT OF CENTER,2025,11,3
GO185546,Queens,24,2000-12-06,TINTED WINDOW,2025,11,0
GJ875271,Suffolk,19,2005-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
TR788900,Westchester,57,1967-12-07,SPEED IN ZONE 11-20,2025,11,4
VK308830,Kings,28,1996-12-06,UNREGISTERED VEHICLE,2025,11,0
DF683802,Kings,53,1971-12-07,SPEED IN ZONE 11-20,2025,11,4
FY261806,Kings,61,1963-12-07,FAIL TO SIGNAL,2025,11,2
NB820246,Nassau,18,2006-12-07,IMPROPER TURN,2025,11,2
KO555335,New York,42,1982-12-07,SPEED IN ZONE 1-10,2025,11,3
IT692053,Westchester,72,1952-12-06,SPEED IN ZONE 1-10,2025,11,3
XS807154,Bronx,21,2003-12-07,SPEED IN ZONE 31-40,2025,11,8
LB229298,Other,73,1951-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
BE976707,Other,48,1976-12-06,DRIVING LEFT OF CENTER,2025,11,3
VH950383,Nassau,29,1995-12-07,UNREGISTERED VEHICLE,2025,11,0
PE466337,New York,36,1988-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
BE583985,Other,22,2002-12-07,RECKLESS DRIVING,2025,11,5
GE203773,Suffolk,26,1998-12-07,IMPROPER TURN,2025,11,2
TU435707,Kings,25,1999-12-07,UNREGISTERED VEHICLE,2025,11,0
BI637027,Westchester,41,1983-12-07,SPEED IN ZONE 11-20,2025,11,4
QK123123,Other,57,1967-12-07,SPEED IN ZONE 1-10,2025,11,3
RL820923,Kings,33,1991-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
WO608621,Bronx,57,1967-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
MN181100,Kings,29,1995-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
OU301722,Other,33,1991-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
CG732424,New York,29,1995-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
BI778371,Kings,57,1967-12-07,UNREGISTERED VEHICLE,2025,11,0
XI854461,Nassau,63,1961-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
RW144740,Bronx,29,1995-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
OQ656935,Westchester,28,1996-12-06,IMPROPER TURN,2025,11,2
ER139245,Suffolk,22,2002-12-07,UNLICENSED OPERATOR,2025,11,0
FK483638,Queens,25,1999-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
EY680014,Queens,29,1995-12-07,FAULTY EQUIPMENT,2025,11,0
IO774354,Onondaga,33,1991-12-07,IMPROPER CELL PHONE USE,2025,11,5
KO930226,Monroe,33,1991-12-07,SPEED IN ZONE 1-10,2025,11,3
QR607194,Richmond,47,1977-12-06,TINTED WINDOW,2025,11,0
MC423025,Other,46,1978-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
NL076638,Bronx,17,2007-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
EK218942,Nassau,32,1992-12-06,UNLICENSED OPERATOR,2025,11,0
BX118095,Bronx,23,2001-12-06,SPEED IN ZONE 1-10,2025,11,3
BG365925,Other,51,1973-12-06,UNREGISTERED VEHICLE,2025,11,0
NB028926,New York,23,2001-12-06,UNINSPECTED VEHICLE,2025,11,0
QI127250,Bronx,63,1961-12-06,UNLICENSED OPERATOR,2025,11,0
VT280681,Bronx,18,2006-12-07,TINTED WINDOW,2025,11,0
RJ383526,Westchester,17,2007-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
CH507869,Nassau,23,2001-12-06,DRIVING LEFT OF CENTER,2025,11,3
PM764949,Monroe,31,1993-12-06,SPEED OVER 40,2025,11,11
YL817195,Monroe,18,2006-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
CV529006,Westchester,33,1991-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
RI319788,Nassau,59,1965-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
GR766288,Bronx,37,1987-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
LG996837,Kings,43,1981-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
GV334044,Kings,25,1999-12-07,SPEED IN ZONE 31-40,2025,11,8
FG638851,Monroe,18,2006-12-07,SPEED IN ZONE 31-40,2025,11,8
ZN157436,Queens,30,1994-12-07,FAIL TO SIGNAL,2025,11,2
WY457512,Other,31,1993-12-06,RECKLESS DRIVING,2025,11,5
GW109876,Onondaga,38,1986-12-07,CHILD SAFETY RESTRAINT,2025,11,3
PL257071,Other,42,1982-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
PE615330,Richmond,26,1998-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
CH513371,Queens,31,1993-12-06,IMPROPER PASSING,2025,11,3
UY938075,Other,29,1995-12-07,NO SEAT BELT ADULT,2025,11,0
MM404091,Other,20,2004-12-06,IMPROPER CELL PHONE USE,2025,11,5
TO288452,Bronx,34,1990-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
EF034934,Other,23,2001-12-06,SPEED IN ZONE 21-30,2025,11,6
OM451869,Bronx,26,1998-12-07,UNREGISTERED VEHICLE,2025,11,0
QX430373,Other,67,1957-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
AK678003,Other,25,1999-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
ZX193413,Kings,47,1977-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
SV389783,Queens,23,2001-12-06,NO SEAT BELT ADULT,2025,11,0
UB254924,Suffolk,66,1958-12-07,SPEED IN ZONE 21-30,2025,11,6
LV913137,Nassau,30,1994-12-07,SPEED IN ZONE 31-40,2025,11,8
NE298406,Queens,18,2006-12-07,FAIL TO SIGNAL,2025,11,2
VD953312,Kings,26,1998-12-07,TINTED WINDOW,2025,11,0
WD378766,Queens,23,2001-12-06,CHILD SAFETY RESTRAINT,2025,11,3
AM947693,Queens,39,1985-12-06,UNINSPECTED VEHICLE,2025,11,0
LZ029046,Westchester,21,2003-12-07,UNINSPECTED VEHICLE,2025,11,0
NY804170,New York,22,2002-12-07,IMPROPER TURN,2025,11,2
YB573605,Other,33,1991-12-07,RECKLESS DRIVING,2025,11,5
FB682691,Westchester,28,1996-12-06,SPEED IN ZONE 1-10,2025,11,3
HB162775,Westchester,35,1989-12-06,UNLICENSED OPERATOR,2025,11,0
TU871617,Other,34,1990-12-07,NO SEAT BELT ADULT,2025,11,0
